product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,FraisPredits,id
700.0,25.0,12.0,19.0,122.99,30.11,16.751096190997526,8576
100.0,16.0,6.0,11.0,21.9,22.06,12.832316373036619,8577
1750.0,37.0,22.0,40.0,53.9,21.35,18.546768421393306,8578
1350.0,42.0,12.0,11.0,118.9,18.08,18.555963967194835,8579
971.0,36.0,26.0,24.0,104.5,19.92,18.106432022183313,8580
2100.0,25.0,60.0,25.0,49.99,17.93,20.7945382137177,8581
390.0,19.0,18.0,16.0,94.5,34.46,15.659912266863047,8582
6900.0,64.0,17.0,53.0,138.0,15.73,31.401691364572812,8583
250.0,16.0,5.0,15.0,29.9,8.11,13.256546855823615,8584
200.0,17.0,7.0,12.0,38.0,18.37,13.451658097091938,8585
350.0,17.0,4.0,12.0,39.99,14.1,13.63064005004229,8586
500.0,36.0,5.0,15.0,41.9,8.72,14.707033202346349,8587
850.0,20.0,25.0,20.0,35.0,17.97,15.836459046081409,8588
100.0,18.0,8.0,13.0,10.8,7.87,12.79770368932294,8589
150.0,16.0,16.0,11.0,39.9,8.72,13.845127335832904,8590
800.0,35.0,30.0,40.0,150.0,15.81,18.91500353173079,8591
2600.0,40.0,45.0,39.0,119.6,38.36,22.956070365231593,8592
150.0,20.0,4.0,15.0,24.9,15.27,13.038978282440855,8593
300.0,16.0,16.0,16.0,35.9,8.88,14.087682965241413,8594
400.0,19.0,13.0,19.0,116.9,15.92,15.864637408702157,8595
2950.0,18.0,25.0,18.0,129.9,36.04,21.92081660208481,8596
9750.0,35.0,12.0,30.0,205.0,22.27,37.14740046185118,8597
1200.0,30.0,23.0,30.0,230.0,25.84,20.731411988075592,8598
400.0,30.0,10.0,30.0,79.9,7.81,15.38508219509147,8599
100.0,20.0,15.0,15.0,23.99,7.78,13.525110833235091,8600
100.0,20.0,15.0,15.0,23.99,15.1,13.525110833235091,8601
1450.0,16.0,37.0,11.0,65.0,16.7,18.142101859245926,8602
750.0,30.0,10.0,17.0,81.56,15.33,16.080705509191425,8603
1383.0,50.0,10.0,40.0,89.9,21.12,18.319397344382615,8604
2017.0,28.0,30.0,27.0,91.49,12.6,19.918163220755503,8605
300.0,17.0,4.0,12.0,29.99,22.14,13.328844962828619,8606
1350.0,53.0,16.0,16.0,78.0,12.28,18.361750612027734,8607
8683.0,54.0,64.0,31.0,116.99,57.08,36.75449030568781,8608
150.0,16.0,16.0,11.0,25.9,15.1,13.56463613535566,8609
3800.0,35.0,20.0,20.0,199.9,24.27,25.377219771925553,8610
1350.0,27.0,9.0,18.0,125.9,13.9,18.029564480382437,8611
700.0,25.0,12.0,19.0,110.99,23.1,16.51067516201703,8612
550.0,22.0,7.0,16.0,238.9,10.03,18.377218100842818,8613
5575.0,63.0,9.0,63.0,93.1,14.26,27.374840132931155,8614
2200.0,100.0,7.0,11.0,59.0,18.65,20.84329473126669,8615
600.0,20.0,10.0,20.0,39.0,15.79,14.58327545603186,8616
10800.0,35.0,65.0,35.0,140.0,81.8,40.912708500604246,8617
150.0,20.0,10.0,15.0,120.0,17.28,15.274756050868657,8618
2069.0,65.0,19.0,44.0,182.0,17.52,22.593928997577784,8619
750.0,16.0,9.0,12.0,129.9,9.26,16.483773833871226,8620
700.0,25.0,12.0,19.0,122.99,36.63,16.751096190997526,8621
450.0,40.0,4.0,30.0,36.9,16.11,14.645998708330223,8622
1550.0,30.0,22.0,30.0,49.9,17.6,17.778129133943224,8623
9200.0,53.0,52.0,17.0,78.99,33.91,36.29464875370334,8624
465.0,19.0,20.0,29.0,27.88,18.23,14.635232773172152,8625
2850.0,40.0,5.0,44.0,79.5,16.19,20.475307100201153,8626
340.0,19.0,22.0,17.0,77.98,16.52,15.45145515305067,8627
225.0,25.0,9.0,29.0,46.86,15.1,14.133610940085275,8628
800.0,17.0,17.0,17.0,43.5,16.6,15.34828029827494,8629
10150.0,45.0,30.0,45.0,108.0,40.15,37.413386257453354,8630
750.0,30.0,17.0,30.0,99.9,9.91,16.881408150885363,8631
600.0,30.0,15.0,20.0,69.9,17.77,15.829149284900756,8632
200.0,28.0,10.0,13.0,37.49,11.85,13.996897709772341,8633
9200.0,53.0,52.0,17.0,78.99,33.91,36.29464875370334,8634
100.0,17.0,4.0,17.0,28.0,11.85,12.901561506481894,8635
922.0,30.0,15.0,17.0,174.9,18.47,18.575116158013465,8636
200.0,16.0,11.0,11.0,169.9,15.36,16.275765118053723,8637
200.0,19.0,5.0,13.0,39.99,7.78,13.45533795334379,8638
350.0,28.0,10.0,37.0,29.99,15.23,14.239111015268037,8639
1600.0,35.0,8.0,29.0,99.9,19.19,18.28233677123872,8640
2630.0,26.0,21.0,23.0,79.99,23.43,20.350829277042955,8641
269.0,17.0,11.0,13.0,259.0,14.47,18.243371816990727,8642
6500.0,104.0,6.0,54.0,499.0,67.19,38.626355767769184,8643
4075.0,53.0,5.0,56.0,129.9,39.42,24.47137963979194,8644
150.0,24.0,5.0,11.0,49.9,15.45,13.720807152318518,8645
350.0,20.0,15.0,15.0,50.4,23.07,14.561458596499286,8646
1800.0,50.0,12.0,36.0,139.99,12.88,20.2644560768156,8647
283.0,19.0,12.0,14.0,69.99,15.59,14.613975236506082,8648
5903.0,38.0,31.0,33.0,469.9,36.49,35.8124170966682,8649
7050.0,50.0,21.0,21.0,49.9,14.74,29.55171114438588,8650
1150.0,25.0,28.0,13.0,99.9,23.28,18.060624492135176,8651
8100.0,99.0,4.0,55.0,179.0,39.09,35.17915825614702,8652
409.0,21.0,10.0,18.0,47.5,8.72,14.393853622484473,8653
120.0,18.0,8.0,13.0,8.6,8.27,12.794204192568484,8654
100.0,24.0,14.0,11.0,25.9,11.85,13.63418253526366,8655
350.0,19.0,12.0,13.0,61.99,25.46,14.585957161714736,8656
9400.0,35.0,45.0,45.0,120.0,23.55,36.606824540432115,8657
110.0,20.0,3.0,18.0,199.99,15.15,16.421710513307616,8658
1850.0,24.0,36.0,23.0,79.0,12.26,19.50428292586942,8659
11875.0,57.0,55.0,22.0,169.99,25.7,43.86926052122581,8660
5600.0,35.0,35.0,35.0,259.9,15.57,31.112509821135426,8661
1963.0,29.0,35.0,22.0,109.0,32.67,20.451564324131432,8662
550.0,21.0,15.0,25.0,69.9,17.92,15.429788462381389,8663
1100.0,22.0,27.0,22.0,104.0,17.98,17.91387787946216,8664
4150.0,64.0,12.0,36.0,49.9,34.11,23.719364917275783,8665
100.0,16.0,2.0,11.0,39.99,24.84,12.974456998386469,8666
300.0,17.0,4.0,12.0,27.99,7.39,13.28877479133187,8667
6250.0,53.0,23.0,28.0,57.0,22.72,28.312134837270705,8668
200.0,22.0,10.0,18.0,58.99,17.66,14.235162085906847,8669
200.0,16.0,2.0,20.0,129.0,15.51,14.993722350091168,8670
1550.0,30.0,22.0,30.0,59.9,13.44,17.97847999142697,8671
500.0,16.0,16.0,16.0,299.0,22.54,19.76469094455848,8672
150.0,20.0,25.0,25.0,39.9,15.23,14.532775033241748,8673
329.0,20.0,16.0,18.0,36.9,7.84,14.314469851296563,8674
3375.0,47.0,22.0,11.0,540.0,31.16,31.82767611171609,8675
1150.0,22.0,4.0,28.0,21.99,18.23,15.12758973075264,8676
1038.0,41.0,22.0,28.0,68.9,18.28,17.499225830333966,8677
1100.0,35.0,4.0,26.0,59.9,9.74,16.235178998238908,8678
200.0,20.0,2.0,15.0,99.99,22.41,14.534710063097108,8679
600.0,18.0,13.0,15.0,39.0,15.23,14.659848312809046,8680
1650.0,35.0,20.0,30.0,142.99,29.91,19.911647730023297,8681
250.0,35.0,10.0,30.0,109.9,18.02,15.857513120576094,8682
1350.0,39.0,18.0,39.0,94.5,27.39,18.39495674934649,8683
250.0,16.0,17.0,22.0,24.0,14.1,13.824930673920077,8684
600.0,50.0,5.0,16.0,39.9,9.34,15.36551506517673,8685
800.0,16.0,10.0,16.0,39.99,16.79,14.853627649494133,8686
300.0,17.0,10.0,15.0,27.9,11.85,13.628430717299228,8687
400.0,16.0,12.0,11.0,16.9,9.99,13.67124743643166,8688
1200.0,36.0,14.0,36.0,65.9,17.2,17.180881936653726,8689
350.0,22.0,8.0,19.0,52.9,15.12,14.31100672161234,8690
1000.0,53.0,8.0,18.0,105.0,23.66,17.759345480732783,8691
1100.0,30.0,6.0,32.0,38.5,15.56,15.762900098774342,8692
700.0,49.0,4.0,50.0,49.9,16.11,15.803408980559336,8693
10100.0,32.0,75.0,32.0,98.3,42.89,39.09131680301247,8694
700.0,17.0,12.0,17.0,49.9,22.06,14.99824879280688,8695
8050.0,35.0,46.0,35.0,388.9,66.21,39.27361184799721,8696
610.0,22.0,14.0,16.0,249.9,14.03,19.10485175246778,8697
1383.0,50.0,10.0,40.0,89.9,15.38,18.319397344382615,8698
300.0,20.0,38.0,30.0,239.9,13.18,19.57844390179299,8699
283.0,20.0,9.0,15.0,90.0,18.51,14.888471610539451,8700
800.0,30.0,10.0,30.0,34.9,16.05,15.295057174254001,8701
250.0,16.0,2.0,20.0,78.0,17.26,14.073377206653985,8702
700.0,41.0,23.0,25.0,26.0,9.34,15.998013207786627,8703
300.0,23.0,8.0,19.0,49.9,34.15,14.184599443081922,8704
2693.0,29.0,28.0,26.0,148.9,36.4,22.361225993401323,8705
2841.0,40.0,23.0,26.0,179.0,14.51,23.37575369252111,8706
5800.0,30.0,30.0,20.0,415.0,20.59,34.11956005297036,8707
350.0,20.0,10.0,15.0,879.77,28.09,30.902590068830964,8708
200.0,16.0,10.0,11.0,18.99,15.1,13.197196808806943,8709
200.0,16.0,2.0,20.0,55.0,15.49,13.511126004711445,8710
1200.0,42.0,25.0,15.0,89.99,19.6,18.403063322063645,8711
850.0,28.0,14.0,20.0,123.6,22.8,17.28689660238927,8712
1600.0,30.0,20.0,30.0,27.9,17.93,17.328654439289778,8713
500.0,23.0,8.0,15.0,219.9,9.73,17.98165031265552,8714
1650.0,30.0,22.0,30.0,53.9,13.4,18.06115793639657,8715
3800.0,58.0,14.0,48.0,329.9,18.58,28.56244498567192,8716
1600.0,20.0,15.0,20.0,99.0,16.94,18.089632790330626,8717
1600.0,18.0,8.0,20.0,118.44,15.14,18.023315807672834,8718
867.0,32.0,14.0,14.0,184.79,9.65,18.66586743136433,8719
1550.0,30.0,22.0,30.0,53.9,52.95,17.85826947693672,8720
575.0,37.0,9.0,11.0,2150.0,33.15,57.33590947080293,8721
9800.0,42.0,70.0,25.0,269.9,96.7,41.971018032205386,8722
533.0,22.0,11.0,20.0,149.9,23.98,16.794589133537336,8723
16250.0,18.0,53.0,39.0,79.9,21.05,49.52241174318495,8724
350.0,16.0,13.0,11.0,159.0,18.99,16.471862410505334,8725
100.0,25.0,2.0,13.0,10.0,20.8,12.697229966079286,8726
400.0,27.0,8.0,15.0,39.9,15.7,14.313015252266759,8727
200.0,17.0,10.0,11.0,149.9,18.33,15.8551320925713,8728
700.0,31.0,13.0,11.0,19.9,26.61,14.922224717685353,8729
250.0,16.0,5.0,15.0,29.9,7.79,13.256546855823615,8730
280.0,20.0,15.0,14.0,79.43,8.3,14.99738255751026,8731
900.0,36.0,51.0,15.0,52.99,12.48,18.274158013275063,8732
2200.0,16.0,11.0,11.0,69.9,16.12,18.330025732413212,8733
150.0,23.0,23.0,23.0,79.9,8.3,15.322112737306607,8734
7000.0,26.0,47.0,27.0,59.9,14.13,30.261152202271848,8735
300.0,18.0,11.0,16.0,45.0,18.23,14.064919067643075,8736
1750.0,37.0,22.0,40.0,49.9,17.66,18.466628078399808,8737
183.0,18.0,9.0,13.0,42.0,22.22,13.646269304983464,8738
5150.0,60.0,12.0,60.0,176.9,22.34,28.24028032755805,8739
10600.0,93.0,63.0,11.0,179.0,48.33,43.128257218321906,8740
1300.0,69.0,11.0,11.0,119.0,17.08,19.350289355085224,8741
100.0,16.0,5.0,16.0,39.0,15.23,13.1382061035865,8742
450.0,28.0,10.0,26.0,49.0,17.63,14.782467231737566,8743
800.0,42.0,36.0,25.0,69.9,35.81,17.83153988651906,8744
300.0,16.0,30.0,20.0,17.9,11.85,14.512771313774325,8745
150.0,18.0,18.0,18.0,43.0,18.23,14.113376152958383,8746
800.0,29.0,19.0,21.0,34.9,9.34,15.722522726663403,8747
3354.0,25.0,25.0,19.0,42.9,25.81,21.247101633948866,8748
584.0,16.0,11.0,13.0,99.9,0.0,15.659746113278208,8749
400.0,34.0,4.0,22.0,330.0,7.54,20.176603607641546,8750
300.0,25.0,10.0,20.0,11.99,8.98,13.609173453811874,8751
850.0,30.0,15.0,15.0,75.0,16.72,16.420186087654848,8752
3050.0,62.0,10.0,22.0,269.9,26.73,25.663462080057233,8753
6950.0,56.0,14.0,56.0,155.0,21.4,31.408391797516714,8754
400.0,34.0,4.0,22.0,330.0,39.22,20.176603607641546,8755
450.0,23.0,15.0,15.0,38.2,18.23,14.625345635162855,8756
700.0,39.0,30.0,29.0,49.9,13.71,16.806772599570245,8757
50.0,16.0,5.0,11.0,13.99,7.39,12.517321096077488,8758
4497.0,44.0,35.0,32.0,199.9,25.85,27.977806874465166,8759
300.0,22.0,14.0,22.0,132.0,15.67,16.135796858263564,8760
400.0,16.0,7.0,20.0,72.9,27.46,14.550898553324856,8761
1300.0,33.0,24.0,24.0,299.9,15.83,22.4732171457856,8762
1000.0,53.0,8.0,18.0,105.0,14.66,17.759345480732783,8763
100.0,17.0,3.0,12.0,34.99,12.91,12.968169953691234,8764
950.0,53.0,5.0,13.0,169.99,36.51,18.776397633698807,8765
200.0,21.0,14.0,15.0,149.9,13.18,16.23068562875786,8766
650.0,20.0,35.0,20.0,38.4,13.08,16.049536608301807,8767
1025.0,23.0,18.0,20.0,65.5,8.62,16.52249595807853,8768
700.0,25.0,12.0,19.0,119.99,15.73,16.690990933752403,8769
750.0,30.0,30.0,30.0,69.0,16.24,16.97827974773489,8770
5417.0,47.0,44.0,44.0,139.0,15.88,29.26940415509906,8771
175.0,23.0,21.0,21.0,47.49,19.32,14.606005371862729,8772
625.0,25.0,8.0,23.0,179.9,15.99,17.533523127074183,8773
1550.0,44.0,14.0,34.0,84.9,14.9,18.545450528254463,8774
995.0,48.0,8.0,39.0,59.9,9.94,16.74703343777633,8775
194.0,21.0,15.0,15.0,124.89,14.21,15.772508345582981,8776
550.0,16.0,11.0,11.0,798.9,28.09,29.58794366189085,8777
6500.0,60.0,20.0,40.0,89.99,17.54,29.6051602467023,8778
6550.0,20.0,20.0,20.0,119.0,19.74,28.80868084335839,8779
4000.0,30.0,35.0,30.0,150.0,34.59,25.470364220596096,8780
3008.0,32.0,45.0,32.0,74.9,47.18,22.58144068282125,8781
1800.0,45.0,15.0,35.0,139.9,15.15,20.24848977711133,8782
9900.0,60.0,50.0,20.0,399.0,25.11,44.27316215138028,8783
100.0,30.0,10.0,15.0,26.0,16.11,13.641435845237826,8784
100.0,16.0,3.0,11.0,19.99,18.24,12.628828802378537,8785
1100.0,16.0,31.0,29.0,134.0,17.19,18.55007987358099,8786
800.0,20.0,35.0,20.0,55.5,12.73,16.696469263788785,8787
1300.0,25.0,14.0,24.0,129.9,18.16,18.23537971140924,8788
350.0,16.0,32.0,16.0,89.0,8.78,16.13416655156302,8789
1250.0,49.0,10.0,34.0,85.9,14.33,17.912237202008203,8790
20500.0,39.0,39.0,58.0,3999.0,195.76,136.70141341479348,8791
1000.0,32.0,47.0,12.0,109.9,8.35,19.2453623231308,8792
300.0,33.0,21.0,27.0,31.9,11.85,14.920726983671372,8793
1000.0,31.0,13.0,13.0,70.0,15.37,16.54199320534336,8794
500.0,16.0,2.0,11.0,48.9,15.1,13.964523450243878,8795
500.0,47.0,6.0,36.0,29.9,8.72,14.985375774707748,8796
1950.0,37.0,8.0,35.0,149.9,15.14,20.086521023510866,8797
1064.0,24.0,20.0,19.0,119.9,23.77,17.83314771170076,8798
850.0,20.0,25.0,20.0,32.99,12.69,15.796188523727176,8799
124.0,22.0,5.0,16.0,29.99,7.47,13.217236461931794,8800
8500.0,100.0,6.0,50.0,109.0,35.61,34.71518205475171,8801
5200.0,50.0,23.0,27.0,69.9,21.13,26.331159337119995,8802
950.0,16.0,2.0,20.0,89.0,17.9,15.713982366105041,8803
850.0,25.0,18.0,40.0,56.99,13.98,16.140680124043335,8804
200.0,16.0,2.0,11.0,9.9,8.72,12.574489727677722,8805
19425.0,70.0,67.0,26.0,239.99,60.23,61.72221677669528,8806
500.0,65.0,8.0,13.0,59.9,14.17,16.244664034305185,8807
700.0,30.0,30.0,30.0,47.0,16.11,16.436063631540726,8808
1200.0,30.0,5.0,20.0,59.9,17.67,16.29539399458048,8809
12050.0,27.0,50.0,53.0,599.0,91.68,51.60378596996988,8810
2850.0,40.0,5.0,44.0,93.0,27.09,20.745780757804212,8811
264.0,17.0,14.0,16.0,35.9,7.39,13.939638290361376,8812
250.0,16.0,9.0,11.0,169.9,15.94,16.267062309864524,8813
200.0,41.0,2.0,29.0,31.9,14.1,13.959924644821792,8814
1850.0,37.0,22.0,40.0,59.9,17.67,18.8698673953434,8815
850.0,25.0,18.0,40.0,56.99,13.76,16.140680124043335,8816
2400.0,16.0,31.0,39.0,850.0,28.82,35.569477808819734,8817
900.0,35.0,4.0,30.0,56.9,12.74,15.783987448643876,8818
200.0,43.0,9.0,16.0,17.99,12.79,14.08929111531628,8819
150.0,19.0,15.0,15.0,7.0,15.1,13.251016747655498,8820
1150.0,21.0,18.0,15.0,81.9,23.5,17.016034238575184,8821
300.0,16.0,2.0,11.0,58.0,17.65,13.741065811634392,8822
13900.0,45.0,15.0,24.0,279.9,68.56,47.562506153458436,8823
3300.0,20.0,30.0,30.0,119.9,34.38,22.820299244106966,8824
700.0,39.0,7.0,39.0,109.0,13.27,16.760881797653735,8825
150.0,16.0,12.0,12.0,19.9,15.1,13.227804201669612,8826
1900.0,24.0,21.0,15.0,198.67,28.34,21.14784182957433,8827
9400.0,75.0,15.0,50.0,109.9,14.5,36.176316226584156,8828
1700.0,23.0,7.0,23.0,40.0,14.52,16.78630763422111,8829
200.0,27.0,13.0,17.0,104.0,22.44,15.474200237900583,8830
650.0,18.0,8.0,15.0,79.99,20.61,15.30716311256704,8831
100.0,16.0,3.0,11.0,35.0,15.23,12.929555439461641,8832
1550.0,30.0,22.0,30.0,53.9,0.0,17.85826947693672,8833
525.0,18.0,13.0,17.0,179.49,10.07,17.32975647828821,8834
2650.0,33.0,25.0,25.0,337.0,22.85,26.014259205360254,8835
4350.0,80.0,15.0,30.0,200.0,68.45,27.837868159164607,8836
450.0,16.0,14.0,11.0,22.97,18.23,14.00445167457334,8837
600.0,16.0,30.0,15.0,21.9,15.11,15.183213751935131,8838
400.0,18.0,12.0,12.0,219.9,19.42,17.81232691688342,8839
6550.0,38.0,28.0,28.0,149.9,27.35,30.5302941498026,8840
150.0,28.0,14.0,14.0,109.9,15.87,15.570160771562922,8841
400.0,30.0,30.0,40.0,42.9,16.11,15.781980968017319,8842
200.0,16.0,12.0,11.0,45.65,11.85,13.841479232777735,8843
100.0,17.0,6.0,11.0,25.9,16.79,12.947598924474747,8844
3700.0,40.0,34.0,21.0,429.99,43.99,30.734617156608696,8845
150.0,20.0,10.0,20.0,19.9,22.85,13.28760725066859,8846
1808.0,24.0,31.0,25.0,599.9,18.96,29.58732365771172,8847
250.0,20.0,20.0,20.0,12.99,15.1,13.902788457202787,8848
5667.0,63.0,13.0,63.0,152.0,20.4,28.96185814205173,8849
250.0,20.0,10.0,15.0,797.0,23.46,29.041397561978147,8850
1600.0,20.0,5.0,18.0,19.9,13.37,15.946777004753677,8851
550.0,18.0,16.0,18.0,47.0,15.23,14.894923295872148,8852
9100.0,42.0,13.0,39.0,99.5,32.98,34.04904681676265,8853
7650.0,20.0,20.0,20.0,179.99,45.72,32.26239377721008,8854
250.0,16.0,2.0,11.0,39.0,15.1,13.258954952685349,8855
250.0,16.0,11.0,11.0,99.99,14.3,14.976556503114775,8856
150.0,16.0,16.0,11.0,45.9,15.1,13.965337850323152,8857
1550.0,30.0,30.0,30.0,79.9,23.14,18.819769858070956,8858
1199.0,25.0,23.0,22.0,116.55,28.62,18.251310329965158,8859
16200.0,26.0,57.0,39.0,198.9,65.77,52.3065744609069,8860
1300.0,16.0,19.0,16.0,169.99,23.99,18.968292764718136,8861
150.0,16.0,16.0,11.0,49.9,7.61,14.04547819331665,8862
5650.0,36.0,26.0,36.0,299.9,18.35,31.558510675251355,8863
350.0,28.0,6.0,20.0,185.81,20.27,17.078248837819924,8864
400.0,20.0,12.0,12.0,125.0,11.52,15.98128169625193,8865
750.0,16.0,18.0,16.0,79.9,19.75,15.992371843658336,8866
3400.0,45.0,15.0,35.0,199.9,26.24,24.69681027337137,8867
1400.0,42.0,25.0,15.0,119.99,21.24,19.409892813434578,8868
9050.0,45.0,33.0,35.0,795.0,63.65,49.074211102982645,8869
13867.0,101.0,8.0,57.0,159.94,41.11,46.79579078484483,8870
350.0,16.0,2.0,20.0,95.0,8.26,14.616862123836203,8871
2750.0,103.0,12.0,17.0,59.9,38.25,22.38004299545577,8872
2450.0,35.0,27.0,29.0,159.9,31.77,22.25539068178158,8873
1583.0,18.0,15.0,12.0,30.21,11.85,16.57726253356292,8874
125.0,22.0,7.0,14.0,15.9,7.39,13.039772712966021,8875
5775.0,104.0,35.0,30.0,72.82,20.57,30.125849882851533,8876
1950.0,35.0,12.0,23.0,30.0,13.31,17.790252021520363,8877
2300.0,43.0,8.0,33.0,119.9,13.86,20.399085996551985,8878
1700.0,65.0,6.0,50.0,79.9,14.46,19.105768520642275,8879
17700.0,50.0,30.0,40.0,249.9,50.46,55.73179137337714,8880
226.0,18.0,16.0,16.0,33.0,9.27,13.949728173460102,8881
2750.0,16.0,36.0,36.0,144.9,17.72,22.4171980806207,8882
350.0,20.0,10.0,20.0,54.9,12.63,14.394612170781398,8883
161.0,19.0,8.0,17.0,10.0,7.39,12.955270416009167,8884
4338.0,17.0,12.0,14.0,170.0,16.82,24.774526776408592,8885
525.0,60.0,8.0,33.0,64.8,12.89,16.291300159962972,8886
88.0,19.0,4.0,11.0,24.07,7.78,12.846725481390179,8887
2750.0,50.0,50.0,16.0,159.0,16.82,24.592104009375163,8888
760.0,33.0,13.0,14.0,177.0,16.45,18.272772151247523,8889
6550.0,20.0,20.0,20.0,119.0,17.6,28.80868084335839,8890
1100.0,45.0,20.0,35.0,30.9,15.11,16.919813809117365,8891
165.0,16.0,10.0,12.0,179.0,19.13,16.335672575235872,8892
250.0,16.0,2.0,20.0,78.0,18.65,14.073377206653985,8893
396.0,18.0,11.0,14.0,99.0,6.57,15.334241305851865,8894
1300.0,20.0,22.0,20.0,29.9,15.2,16.482057619455325,8895
173.0,18.0,13.0,12.0,89.8,17.07,14.800278977005588,8896
250.0,30.0,11.0,17.0,23.9,19.04,13.966113686600465,8897
450.0,16.0,12.0,13.0,153.2,13.41,16.510819166949943,8898
200.0,19.0,4.0,11.0,12.5,14.1,12.842154613876513,8899
1700.0,41.0,10.0,35.0,89.5,15.48,18.619896567357063,8900
650.0,27.0,10.0,22.0,83.0,18.15,15.819604231087581,8901
383.0,17.0,14.0,16.0,65.9,11.96,14.782128129569834,8902
950.0,42.0,22.0,26.0,79.99,16.81,17.570669982118513,8903
950.0,22.0,9.0,57.0,199.99,23.98,18.66993271247241,8904
600.0,20.0,8.0,14.0,59.9,16.18,14.869825770399082,8905
400.0,35.0,4.0,25.0,29.9,19.32,14.210234552926286,8906
300.0,18.0,9.0,14.0,239.0,16.42,17.83423335162374,8907
1200.0,80.0,16.0,16.0,19.9,17.6,17.842219068862434,8908
1400.0,30.0,10.0,20.0,79.0,23.35,17.359208646091936,8909
700.0,26.0,8.0,22.0,29.99,14.1,14.71369931893241,8910
1050.0,19.0,20.0,17.0,79.0,15.3,16.802251964759805,8911
200.0,36.0,4.0,20.0,59.9,15.17,14.422289131690224,8912
50.0,16.0,5.0,11.0,13.99,7.78,12.517321096077488,8913
1625.0,29.0,21.0,21.0,113.0,13.81,19.07123975207433,8914
450.0,20.0,10.0,12.0,34.9,11.42,14.167417662134174,8915
1300.0,30.0,25.0,25.0,39.9,37.9,17.217414401476304,8916
533.0,22.0,11.0,20.0,149.9,21.1,16.794589133537336,8917
217.0,16.0,14.0,14.0,34.99,7.78,13.7835612646547,8918
1850.0,34.0,6.0,28.0,72.9,14.24,18.09964870167602,8919
1050.0,91.0,13.0,11.0,89.0,16.87,19.12529125768537,8920
600.0,20.0,13.0,13.0,48.9,23.49,14.921134765322325,8921
1925.0,61.0,43.0,46.0,858.9,17.92,37.05206009356626,8922
500.0,20.0,12.0,12.0,189.0,18.46,17.466415643607757,8923
800.0,30.0,10.0,30.0,34.9,16.05,15.295057174254001,8924
300.0,30.0,7.0,30.0,12.5,14.52,13.666608399312485,8925
1400.0,20.0,30.0,20.0,35.0,12.75,17.22771316790838,8926
175.0,22.0,11.0,16.0,12.25,15.1,13.29572826883752,8927
600.0,21.0,12.0,17.0,25.0,12.69,14.437055531991028,8928
9750.0,35.0,12.0,30.0,205.0,15.04,37.14740046185118,8929
1500.0,20.0,20.0,20.0,89.9,15.38,17.97979264535838,8930
100.0,11.0,11.0,11.0,35.0,15.35,13.19443254891498,8931
300.0,21.0,7.0,16.0,44.9,17.78,13.948048108563883,8932
600.0,60.0,10.0,50.0,59.9,13.78,16.51787678523155,8933
2150.0,35.0,9.0,33.0,159.9,27.2,20.670092588699713,8934
800.0,38.0,38.0,22.0,54.4,12.72,17.47955629163251,8935
625.0,23.0,18.0,20.0,127.27,10.02,16.94850936691624,8936
3500.0,36.0,25.0,21.0,110.0,18.85,23.281582644652016,8937
350.0,22.0,5.0,14.0,44.9,17.16,13.96714219553442,8938
350.0,16.0,2.0,20.0,69.0,18.58,14.095949894378462,8939
150.0,17.0,13.0,13.0,39.9,15.1,13.722394300683744,8940
342.0,18.0,13.0,15.0,219.9,14.56,17.760743099283616,8941
1067.0,22.0,19.0,19.0,54.0,18.26,16.39356427881784,8942
250.0,16.0,2.0,20.0,49.0,14.1,13.492359719951121,8943
15800.0,38.0,62.0,57.0,987.0,33.35,68.047853617059,8944
250.0,18.0,18.0,35.0,139.9,8.72,16.320099584357337,8945
275.0,28.0,9.0,22.0,39.9,24.84,14.175329001843274,8946
2150.0,33.0,23.0,33.0,229.9,22.1,22.773293439630542,8947
50.0,30.0,30.0,25.0,169.9,19.29,17.561237400314724,8948
500.0,36.0,5.0,15.0,41.9,15.1,14.707033202346349,8949
173.0,18.0,13.0,12.0,82.8,12.71,14.660033376766965,8950
150.0,35.0,2.0,26.0,38.0,18.37,13.758823217561824,8951
200.0,22.0,7.0,15.0,45.0,22.25,13.778632709481057,8952
13483.0,48.0,29.0,40.0,229.9,90.06,46.64992538713905,8953
114.0,19.0,16.0,17.0,26.9,24.84,13.639093940887065,8954
250.0,25.0,10.0,16.0,9.9,8.29,13.451165268298057,8955
600.0,22.0,12.0,12.0,36.9,15.1,14.69225197762908,8956
488.0,19.0,12.0,15.0,249.48,16.5,18.629666776016983,8957
200.0,16.0,8.0,11.0,52.0,37.05,13.748407951441667,8958
9600.0,51.0,28.0,28.0,658.9,31.16,47.37309951903085,8959
250.0,16.0,7.0,11.0,64.9,7.78,14.053231268366062,8960
250.0,42.0,2.0,30.0,38.9,18.37,14.240429339877416,8961
3450.0,27.0,29.0,27.0,29.9,25.19,21.501378186168534,8962
1450.0,20.0,16.0,16.0,178.98,18.83,19.428089151685633,8963
1372.0,28.0,12.0,26.0,85.5,18.48,17.494526495692163,8964
1700.0,31.0,27.0,31.0,99.9,15.01,19.398398570436612,8965
750.0,30.0,30.0,11.0,99.9,17.95,17.52758342115317,8966
200.0,16.0,2.0,11.0,32.9,14.1,13.03529669989034,8967
600.0,16.0,17.0,17.0,179.99,17.02,17.64195002470627,8968
